ADM1_NAME,ADM2_NAME,year,month,absorbing_aerosol_index
Western,Prestea / Huni Valley,2020.0,6.0,-1.0949865959292853
Western,Nzema East,2020.0,6.0,-1.0321904000028692
Western,Tarkwa Nsuaem,2020.0,6.0,-1.035532523960247
Western,Sefwi Akontombra,2020.0,6.0,-1.0608012034170222
Western,Sekondi Takoradi,2020.0,6.0,-0.9677042966201302
Western,Sefwi-Wiawso,2020.0,6.0,-1.1312301638370665
Western,Shama,2020.0,6.0,-1.1448545448651812
Ashanti,Sekyere East,2020.0,6.0,-1.0683261426982162
Western,Aowin,2020.0,6.0,-1.0825914000391363
Western,Suaman,2020.0,6.0,-1.1444195205769059
Western,Bia East,2020.0,6.0,-1.0530378655105692
Western,Bia West,2020.0,6.0,-0.9884817490397142
Western,Bodi,2020.0,6.0,-1.0173566041424893
Western,Juabeso,2020.0,6.0,-1.0587740758458675
Western,Wassa East,2020.0,6.0,-1.0441992980712274
Western,Mpohor,2020.0,6.0,-0.8754264350506342
Western,Wassa Amenfi Central,2020.0,6.0,-1.1470251236325113
Ashanti,Sekyere Afram Plains,2020.0,6.0,-0.98701891448907
Ashanti,Sekyere Afram Plains North,2020.0,6.0,-1.0978573067732826
Ashanti,Asante Akim North,2020.0,6.0,-1.0773220252773403
Ashanti,Asante Akim Central Municipal,2020.0,6.0,-1.0804217439850465
Ashanti,Asokore Mampong Municipal,2020.0,6.0,-0.7437429569459475
Ashanti,Kma,2020.0,6.0,-0.7825920280692962
Western,Wassa Amenfi East,2020.0,6.0,-1.1348396179431144
Ashanti,Kwabre,2020.0,6.0,-0.9031994908237467
Ashanti,Ejura Sekye Dumase,2020.0,6.0,-0.9117871645907192
Ashanti,Ahafo Ano South,2020.0,6.0,-1.0439768736880009
Western,Jomoro,2020.0,6.0,-1.0487060778660002
Western,Ahanta West,2020.0,6.0,-0.9951790664816679
Western,Sefwi Bibiani-Anhwiaso Bekwai,2020.0,6.0,-1.171433293752045
Ashanti,Amansie West,2020.0,6.0,-1.0999226981744687
Ashanti,Asante Akim South,2020.0,6.0,-1.1514029918343829
Ashanti,Ahafo Ano North,2020.0,6.0,-1.0568164384971626
Ashanti,Ejisu Juaben,2020.0,6.0,-1.090768465393252
Ashanti,Obuasi Municipal,2020.0,7.0,-1.0147489444393303
Ashanti,Atwima Nwabiagya,2020.0,7.0,-1.0383422160539224
Ashanti,Atwima Mponua,2020.0,7.0,-1.0845965663971582
Ashanti,Adansi South,2020.0,7.0,-1.0547287847431932
Ashanti,Adansi North,2020.0,7.0,-1.052280426517936
Ashanti,Bosome Freho,2020.0,7.0,-1.0405125328666338
Ashanti,Bekwai Municipal,2020.0,7.0,-1.0510230536777214
Ashanti,Amansie Central,2020.0,7.0,-1.0431473892879572
Western,Wassa Amenfi West,2020.0,7.0,-1.1243160234778968
Ashanti,Afigya Kwabre,2020.0,7.0,-0.8828015794731758
Ashanti,Atwima Kwanwoma,2020.0,7.0,-0.9870179694695843
Ashanti,Afigya Sekyere,2020.0,7.0,-0.8657484479315666
Ashanti,Sekyere Central,2020.0,7.0,-0.9931588232644731
Ashanti,Offinso North,2020.0,7.0,-0.9948518705471032
Ashanti,Offinso Municipal,2020.0,7.0,-1.0267703496940648
Ashanti,Bosomtwe /Atwima / Kwanwoma,2020.0,7.0,-1.0843044805839053
Ashanti,Mampong Municipal,2020.0,7.0,-1.063873756814845
Western,Ellembelle,2020.0,7.0,-0.8467945474734867
Western,Prestea / Huni Valley,2020.0,7.0,-0.9716130538465337
Western,Nzema East,2020.0,7.0,-0.8237150633448831
Western,Tarkwa Nsuaem,2020.0,7.0,-0.8998409646746991
Western,Sefwi Akontombra,2020.0,7.0,-1.0939341416518702
Western,Sekondi Takoradi,2020.0,7.0,-0.864530512772796
Western,Sefwi-Wiawso,2020.0,7.0,-1.1832119379536905
Western,Shama,2020.0,7.0,-0.8306310958168076
Ashanti,Sekyere East,2020.0,7.0,-0.9283189215970261
Western,Aowin,2020.0,7.0,-1.0646370508622498
Western,Suaman,2020.0,7.0,-1.084231231525214
Western,Bia East,2020.0,7.0,-1.0036402582003487
Western,Bia West,2020.0,7.0,-1.0557078952606103
Western,Bodi,2020.0,7.0,-1.0396517398864364
Western,Juabeso,2020.0,7.0,-0.9974027584613395
Western,Wassa East,2020.0,7.0,-0.9137656761079249
Western,Mpohor,2020.0,7.0,-0.6553890444018268
Western,Wassa Amenfi Central,2020.0,7.0,-1.150770138646135
Ashanti,Sekyere Afram Plains,2020.0,7.0,-1.067000912736791
Ashanti,Sekyere Afram Plains North,2020.0,7.0,-1.090270200702008
Ashanti,Asante Akim North,2020.0,7.0,-1.0773707335085383
Ashanti,Asante Akim Central Municipal,2020.0,7.0,-0.9758828187604839
Ashanti,Asokore Mampong Municipal,2020.0,7.0,-0.7594731120174919
Ashanti,Kma,2020.0,7.0,-0.8107254847835395
Western,Wassa Amenfi East,2020.0,7.0,-1.0740411080874641
Ashanti,Kwabre,2020.0,7.0,-0.8207235302382694
Ashanti,Ejura Sekye Dumase,2020.0,7.0,-1.0774980573459534
Ashanti,Ahafo Ano South,2020.0,7.0,-1.0320415962580007
Western,Jomoro,2020.0,7.0,-0.8230222831186095
Western,Ahanta West,2020.0,7.0,-0.7356089834034747
Western,Sefwi Bibiani-Anhwiaso Bekwai,2020.0,7.0,-1.0929241670937428
Ashanti,Amansie West,2020.0,7.0,-1.0287621098663557
Ashanti,Asante Akim South,2020.0,7.0,-0.980889080202942
Ashanti,Ahafo Ano North,2020.0,7.0,-1.1118375076526779
Ashanti,Ejisu Juaben,2020.0,7.0,-0.9668838345816704
Ashanti,Obuasi Municipal,2020.0,8.0,-1.1082195677228965
Ashanti,Atwima Nwabiagya,2020.0,8.0,-1.1279174536194982
Ashanti,Atwima Mponua,2020.0,8.0,-1.1642085284105936
Ashanti,Adansi South,2020.0,8.0,-1.1782322151041542
Ashanti,Adansi North,2020.0,8.0,-1.1147759976398037
Ashanti,Bosome Freho,2020.0,8.0,-1.1058968422381128
Ashanti,Bekwai Municipal,2020.0,8.0,-1.052560402955704
Ashanti,Amansie Central,2020.0,8.0,-1.1740804328168282
Western,Wassa Amenfi West,2020.0,8.0,-1.1108005296193328
Ashanti,Afigya Kwabre,2020.0,8.0,-1.0754010524040545
Ashanti,Atwima Kwanwoma,2020.0,8.0,-1.0293422811028365
Ashanti,Afigya Sekyere,2020.0,8.0,-1.2070211798397914
Ashanti,Sekyere Central,2020.0,8.0,-1.1334506401423936
Ashanti,Offinso North,2020.0,8.0,-1.0634626948864692
Ashanti,Offinso Municipal,2020.0,8.0,-1.0851144882053647
Ashanti,Bosomtwe /Atwima / Kwanwoma,2020.0,8.0,-1.1166324920483066
Ashanti,Mampong Municipal,2020.0,8.0,-1.232135437601717
Western,Ellembelle,2020.0,8.0,-1.0256551145754949
Western,Prestea / Huni Valley,2020.0,8.0,-1.0621181136939775
Western,Nzema East,2020.0,8.0,-0.9531671173452361
Western,Tarkwa Nsuaem,2020.0,8.0,-0.9959284192955782
Western,Sefwi Akontombra,2020.0,8.0,-1.1027116115499345
Western,Sekondi Takoradi,2020.0,8.0,-0.9672766718550373
Western,Sefwi-Wiawso,2020.0,8.0,-1.090649568127233
Western,Shama,2020.0,8.0,-1.0528305198015258
Ashanti,Sekyere East,2020.0,8.0,-1.1542757742167091
Western,Aowin,2020.0,8.0,-1.1012224237248762
Western,Suaman,2020.0,8.0,-1.0553498741326168
Western,Bia East,2020.0,8.0,-1.1528751585358359
Western,Bia West,2020.0,8.0,-1.1163351562655515
Western,Bodi,2020.0,8.0,-1.0272281966304744
Western,Juabeso,2020.0,8.0,-1.1053289993855064
Western,Wassa East,2020.0,8.0,-0.9867375209934194
Western,Mpohor,2020.0,8.0,-0.8571259274150681
Western,Wassa Amenfi Central,2020.0,8.0,-1.1435488908723241
Ashanti,Sekyere Afram Plains,2020.0,8.0,-1.2189566909057838
Ashanti,Sekyere Afram Plains North,2020.0,8.0,-1.1495818386218741
Ashanti,Asante Akim North,2020.0,8.0,-1.1558154181026878
Ashanti,Asante Akim Central Municipal,2020.0,8.0,-1.0821129130627343
Ashanti,Asokore Mampong Municipal,2020.0,8.0,-0.9357368186750252
Ashanti,Kma,2020.0,8.0,-0.9783468250793964
Western,Wassa Amenfi East,2020.0,8.0,-1.1889988661661457
Ashanti,Kwabre,2020.0,8.0,-0.95549975646612
Ashanti,Ejura Sekye Dumase,2020.0,8.0,-1.1298273213035124
Ashanti,Ahafo Ano South,2020.0,8.0,-1.1124929830410715
Western,Jomoro,2020.0,8.0,-1.0231814028707393
Western,Ahanta West,2020.0,8.0,-0.9871638665748652
Western,Sefwi Bibiani-Anhwiaso Bekwai,2020.0,8.0,-1.157736275983231
Ashanti,Amansie West,2020.0,8.0,-1.1775470123970166
Ashanti,Asante Akim South,2020.0,8.0,-1.1227018407540337
Ashanti,Ahafo Ano North,2020.0,8.0,-1.1738145799561945
Ashanti,Ejisu Juaben,2020.0,8.0,-1.0854888307706683
Ashanti,Obuasi Municipal,2020.0,9.0,-1.333130918438975
Ashanti,Atwima Nwabiagya,2020.0,9.0,-1.345711068383961
Ashanti,Atwima Mponua,2020.0,9.0,-1.284108967808986
Ashanti,Adansi South,2020.0,9.0,-1.4656104480795336
Ashanti,Adansi North,2020.0,9.0,-1.4306702460073626
Ashanti,Bosome Freho,2020.0,9.0,-1.3622338667686955
Ashanti,Bekwai Municipal,2020.0,9.0,-1.4365538718542605
Ashanti,Amansie Central,2020.0,9.0,-1.3858551636397154
Western,Wassa Amenfi West,2020.0,9.0,-1.3096393767216448
Ashanti,Afigya Kwabre,2020.0,9.0,-1.289513621778913
Ashanti,Atwima Kwanwoma,2020.0,9.0,-1.325211485300198
Ashanti,Afigya Sekyere,2020.0,9.0,-1.384563690831136
Ashanti,Sekyere Central,2020.0,9.0,-1.3727234738035867
Ashanti,Offinso North,2020.0,9.0,-1.2827782735354858
Ashanti,Offinso Municipal,2020.0,9.0,-1.2195668526605783
Ashanti,Bosomtwe /Atwima / Kwanwoma,2020.0,9.0,-1.423176518997571
Ashanti,Mampong Municipal,2020.0,9.0,-1.3984856878025265
Western,Ellembelle,2020.0,9.0,-1.0258118861603505
Western,Prestea / Huni Valley,2020.0,9.0,-1.278077055768426
Western,Nzema East,2020.0,9.0,-1.132502125146706
Western,Tarkwa Nsuaem,2020.0,9.0,-1.1846476205442515
Western,Sefwi Akontombra,2020.0,9.0,-1.366084415321819
Western,Sekondi Takoradi,2020.0,9.0,-1.1116134488351277
Western,Sefwi-Wiawso,2020.0,9.0,-1.3961075893756256
Western,Shama,2020.0,9.0,-1.12472457385539
Ashanti,Sekyere East,2020.0,9.0,-1.5443537925213753
Western,Aowin,2020.0,9.0,-1.2756305688276122
Western,Suaman,2020.0,9.0,-1.4276905216205755
Western,Bia East,2020.0,9.0,-1.2975206645859192
Western,Bia West,2020.0,9.0,-1.3293688283287088
Western,Bodi,2020.0,9.0,-1.4743787473935515
Western,Juabeso,2020.0,9.0,-1.4023602037540992
Western,Wassa East,2020.0,9.0,-1.130944565618676
Western,Mpohor,2020.0,9.0,-0.9730016375997854
Western,Wassa Amenfi Central,2020.0,9.0,-1.3460745612058338
Ashanti,Sekyere Afram Plains,2020.0,9.0,-1.4676319303304415
Ashanti,Sekyere Afram Plains North,2020.0,9.0,-1.4118431725985658
Ashanti,Asante Akim North,2020.0,9.0,-1.4682124519424116
Ashanti,Asante Akim Central Municipal,2020.0,9.0,-1.4576991898711493
Ashanti,Asokore Mampong Municipal,2020.0,9.0,-1.0171885575431094
Ashanti,Kma,2020.0,9.0,-1.052951401953564
Western,Wassa Amenfi East,2020.0,9.0,-1.365798362753825
Ashanti,Kwabre,2020.0,9.0,-1.2330378149240178
Ashanti,Ejura Sekye Dumase,2020.0,9.0,-1.3377370884371447
Ashanti,Ahafo Ano South,2020.0,9.0,-1.3353302201057682
Western,Jomoro,2020.0,9.0,-1.0357671186619146
Western,Ahanta West,2020.0,9.0,-1.046358413179336
Western,Sefwi Bibiani-Anhwiaso Bekwai,2020.0,9.0,-1.2620688474064348
Ashanti,Amansie West,2020.0,9.0,-1.376609860804153
Ashanti,Asante Akim South,2020.0,9.0,-1.418287461313569
Ashanti,Ahafo Ano North,2020.0,9.0,-1.3898567611165216
Ashanti,Ejisu Juaben,2020.0,9.0,-1.407453209377797
Ashanti,Obuasi Municipal,2020.0,10.0,-1.5305022049017813
Ashanti,Atwima Nwabiagya,2020.0,10.0,-1.5229744591046757
Ashanti,Atwima Mponua,2020.0,10.0,-1.6009298474010318
Ashanti,Adansi South,2020.0,10.0,-1.6542595036031422
Ashanti,Adansi North,2020.0,10.0,-1.5198678125433132
Ashanti,Bosome Freho,2020.0,10.0,-1.6655312848552286
Ashanti,Bekwai Municipal,2020.0,10.0,-1.6017968315788458
Ashanti,Amansie Central,2020.0,10.0,-1.5537933700997872
Western,Wassa Amenfi West,2020.0,10.0,-1.5749348888290549
Ashanti,Afigya Kwabre,2020.0,10.0,-1.4583806730257527
Ashanti,Atwima Kwanwoma,2020.0,10.0,-1.5165717891742367
Ashanti,Afigya Sekyere,2020.0,10.0,-1.48357149160817
Ashanti,Sekyere Central,2020.0,10.0,-1.6239919733056218
Ashanti,Offinso North,2020.0,10.0,-1.453945566224093
Ashanti,Offinso Municipal,2020.0,10.0,-1.4791574102565248
Ashanti,Bosomtwe /Atwima / Kwanwoma,2020.0,10.0,-1.689862969910269
Ashanti,Mampong Municipal,2020.0,10.0,-1.5923708843364097
Western,Ellembelle,2020.0,10.0,-1.3273058695402162
Western,Prestea / Huni Valley,2020.0,10.0,-1.523738130619237
Western,Nzema East,2020.0,10.0,-1.2876054922570974
Western,Tarkwa Nsuaem,2020.0,10.0,-1.3339190834185142
Western,Sefwi Akontombra,2020.0,10.0,-1.586089795082227
Western,Sekondi Takoradi,2020.0,10.0,-1.5976454978384116
Western,Sefwi-Wiawso,2020.0,10.0,-1.6143935713651574
Western,Shama,2020.0,10.0,-1.6905704606560492
Ashanti,Sekyere East,2020.0,10.0,-1.6584685636731966
Western,Aowin,2020.0,10.0,-1.6103684287101907
Western,Suaman,2020.0,10.0,-1.6556034825747075
Western,Bia East,2020.0,10.0,-1.614703313688214
Western,Bia West,2020.0,10.0,-1.5575793362958086
Western,Bodi,2020.0,10.0,-1.5732156618592774
Western,Juabeso,2020.0,10.0,-1.6439822195873939
Western,Wassa East,2020.0,10.0,-1.447078728068306
Western,Mpohor,2020.0,10.0,-1.4641997900472787
Western,Wassa Amenfi Central,2020.0,10.0,-1.614293647264326
Ashanti,Sekyere Afram Plains,2020.0,10.0,-1.6270247013949046
Ashanti,Sekyere Afram Plains North,2020.0,10.0,-1.5968633431928414
Ashanti,Asante Akim North,2020.0,10.0,-1.6669994400698782
Ashanti,Asante Akim Central Municipal,2020.0,10.0,-1.617288413824688
Ashanti,Asokore Mampong Municipal,2020.0,10.0,-1.277989320402293
Ashanti,Kma,2020.0,10.0,-1.2850652188114928
Western,Wassa Amenfi East,2020.0,10.0,-1.5811920817845846
Ashanti,Kwabre,2020.0,10.0,-1.40789527324745
Ashanti,Ejura Sekye Dumase,2020.0,10.0,-1.547552168183756
Ashanti,Ahafo Ano South,2020.0,10.0,-1.561848736160628
Western,Jomoro,2020.0,10.0,-1.2886531528036822
Western,Ahanta West,2020.0,10.0,-1.4607764786172304
Western,Sefwi Bibiani-Anhwiaso Bekwai,2020.0,10.0,-1.649007465755475
Ashanti,Amansie West,2020.0,10.0,-1.6030429845722474
Ashanti,Asante Akim South,2020.0,10.0,-1.6996566235095847
Ashanti,Ahafo Ano North,2020.0,10.0,-1.5411094779103511
Ashanti,Ejisu Juaben,2020.0,10.0,-1.6432337164571227
Ashanti,Obuasi Municipal,2020.0,11.0,-1.4138960197635435
Ashanti,Atwima Nwabiagya,2020.0,11.0,-1.4102874695246816
Ashanti,Atwima Mponua,2020.0,11.0,-1.6132944338173623
Ashanti,Adansi South,2020.0,11.0,-1.5543090609805776
Ashanti,Adansi North,2020.0,11.0,-1.5486207093733309
Ashanti,Bosome Freho,2020.0,11.0,-1.6889806433700982
Ashanti,Bekwai Municipal,2020.0,11.0,-1.574144833718122
Ashanti,Amansie Central,2020.0,11.0,-1.4517933067968039
Western,Wassa Amenfi West,2020.0,11.0,-1.441286129649529
Ashanti,Afigya Kwabre,2020.0,11.0,-1.3786598919206992
Ashanti,Atwima Kwanwoma,2020.0,11.0,-1.3082059247286213
Ashanti,Afigya Sekyere,2020.0,11.0,-1.5123770707143753
Ashanti,Sekyere Central,2020.0,11.0,-1.5057648993457995
Ashanti,Offinso North,2020.0,11.0,-1.4078837320358928
Ashanti,Offinso Municipal,2020.0,11.0,-1.4586033945175119
Ashanti,Bosomtwe /Atwima / Kwanwoma,2020.0,11.0,-1.5869179844198062
Ashanti,Mampong Municipal,2020.0,11.0,-1.485229099673967
Western,Ellembelle,2020.0,11.0,-1.2147663454177504
Western,Prestea / Huni Valley,2020.0,11.0,-1.4724493096152134
Western,Nzema East,2020.0,11.0,-1.2904171116641356
Western,Tarkwa Nsuaem,2020.0,11.0,-1.3110013757383403
Western,Sefwi Akontombra,2020.0,11.0,-1.511413004786107
Western,Sekondi Takoradi,2020.0,11.0,-1.5551364153607161
Western,Sefwi-Wiawso,2020.0,11.0,-1.5673114494994445
Western,Shama,2020.0,11.0,-1.654502397576368
Ashanti,Sekyere East,2020.0,11.0,-1.5475049375125176
Western,Aowin,2020.0,11.0,-1.5005352245050194
Western,Suaman,2020.0,11.0,-1.5290431839812808
Western,Bia East,2020.0,11.0,-1.4469393183545896
Western,Bia West,2020.0,11.0,-1.480824611393174
Western,Bodi,2020.0,11.0,-1.5448096676825922
Western,Juabeso,2020.0,11.0,-1.5082521848961543
Western,Wassa East,2020.0,11.0,-1.3620848932220757
Western,Mpohor,2020.0,11.0,-1.3600329134973383
Western,Wassa Amenfi Central,2020.0,11.0,-1.5201542060369235
Ashanti,Sekyere Afram Plains,2020.0,11.0,-1.5396325134452538
Ashanti,Sekyere Afram Plains North,2020.0,11.0,-1.4830320897101328
Ashanti,Asante Akim North,2020.0,11.0,-1.4698320970091354
Ashanti,Asante Akim Central Municipal,2020.0,11.0,-1.5181579102442706
Ashanti,Asokore Mampong Municipal,2020.0,11.0,-1.106095512773348
Ashanti,Kma,2020.0,11.0,-1.090266455446191
Western,Wassa Amenfi East,2020.0,11.0,-1.422387032684292
Ashanti,Kwabre,2020.0,11.0,-1.2532954865246697
Ashanti,Ejura Sekye Dumase,2020.0,11.0,-1.3858972568738992
Ashanti,Ahafo Ano South,2020.0,11.0,-1.5867643472620574
Western,Jomoro,2020.0,11.0,-1.2523354880528454
Western,Ahanta West,2020.0,11.0,-1.5339611230413075
Western,Sefwi Bibiani-Anhwiaso Bekwai,2020.0,11.0,-1.5969319262283375
Ashanti,Amansie West,2020.0,11.0,-1.486852838000387
Ashanti,Asante Akim South,2020.0,11.0,-1.568806240140991
Ashanti,Ahafo Ano North,2020.0,11.0,-1.5667496374936933
Ashanti,Ejisu Juaben,2020.0,11.0,-1.5215783182466518
Ashanti,Obuasi Municipal,2020.0,12.0,-0.9962766841341673
Ashanti,Atwima Nwabiagya,2020.0,12.0,-0.9824587261769168
Ashanti,Atwima Mponua,2020.0,12.0,-1.0535908701909147
Ashanti,Adansi South,2020.0,12.0,-1.024513835404933
Ashanti,Adansi North,2020.0,12.0,-1.0392353267968069
Ashanti,Bosome Freho,2020.0,12.0,-1.0709684433711593
Ashanti,Bekwai Municipal,2020.0,12.0,-1.0112656187503217
Ashanti,Amansie Central,2020.0,12.0,-1.050891652688495
Western,Wassa Amenfi West,2020.0,12.0,-1.0008215638709579
Ashanti,Afigya Kwabre,2020.0,12.0,-1.012191077645167
Ashanti,Atwima Kwanwoma,2020.0,12.0,-0.9716254130045447
Ashanti,Afigya Sekyere,2020.0,12.0,-1.115109267865545
Ashanti,Sekyere Central,2020.0,12.0,-1.0275493709944439
Ashanti,Offinso North,2020.0,12.0,-1.006253882604882
Ashanti,Offinso Municipal,2020.0,12.0,-1.0495147324833933
Ashanti,Bosomtwe /Atwima / Kwanwoma,2020.0,12.0,-1.1032679758812896
Ashanti,Mampong Municipal,2020.0,12.0,-1.0760782120619055
Western,Ellembelle,2020.0,12.0,-1.0416497478387285
Western,Prestea / Huni Valley,2020.0,12.0,-1.0147854215993122
Western,Nzema East,2020.0,12.0,-0.9919866414360623
Western,Tarkwa Nsuaem,2020.0,12.0,-0.9105545526955067
Western,Sefwi Akontombra,2020.0,12.0,-0.9953322251816825
Western,Sekondi Takoradi,2020.0,12.0,-1.0218524184421593
Western,Sefwi-Wiawso,2020.0,12.0,-1.055074925634058
Western,Shama,2020.0,12.0,-1.1023894123683318
Ashanti,Sekyere East,2020.0,12.0,-1.145016422135454
Western,Aowin,2020.0,12.0,-1.0097568333335314
Western,Suaman,2020.0,12.0,-1.028196396759301
Western,Bia East,2020.0,12.0,-1.035253077336034
Western,Bia West,2020.0,12.0,-1.0220756507645177
Western,Bodi,2020.0,12.0,-0.9905270184443659
Western,Juabeso,2020.0,12.0,-1.0485978891372554
Western,Wassa East,2020.0,12.0,-0.9928603524951716
Western,Mpohor,2020.0,12.0,-0.9131181569353836
Western,Wassa Amenfi Central,2020.0,12.0,-1.0268501655224729
Ashanti,Sekyere Afram Plains,2020.0,12.0,-1.2339901083483136
Ashanti,Sekyere Afram Plains North,2020.0,12.0,-0.9273328023303256
Ashanti,Asante Akim North,2020.0,12.0,-1.1489304000887093
Ashanti,Asante Akim Central Municipal,2020.0,12.0,-1.0686889089174842
Ashanti,Asokore Mampong Municipal,2020.0,12.0,-0.7373823867131993
Ashanti,Kma,2020.0,12.0,-0.7790241920941725
Western,Wassa Amenfi East,2020.0,12.0,-1.0175811838504654
Ashanti,Kwabre,2020.0,12.0,-0.8448042431900098
Ashanti,Ejura Sekye Dumase,2020.0,12.0,-0.9638556602967379
Ashanti,Ahafo Ano South,2020.0,12.0,-1.0528162186787946
Western,Jomoro,2020.0,12.0,-0.9423693722442453
Western,Ahanta West,2020.0,12.0,-0.9765788283974777
Western,Sefwi Bibiani-Anhwiaso Bekwai,2020.0,12.0,-0.9952614542642134
Ashanti,Amansie West,2020.0,12.0,-1.0120085109659975
Ashanti,Asante Akim South,2020.0,12.0,-1.1129201396431079
Ashanti,Ahafo Ano North,2020.0,12.0,-1.0891799309388779
Ashanti,Ejisu Juaben,2020.0,12.0,-1.0216403590275043
Ashanti,Obuasi Municipal,2021.0,1.0,-0.2891641662274818
Ashanti,Atwima Nwabiagya,2021.0,1.0,-0.4148735084198429
Ashanti,Atwima Mponua,2021.0,1.0,-0.4873839926984198
Ashanti,Adansi South,2021.0,1.0,-0.30227966597414957
Ashanti,Adansi North,2021.0,1.0,-0.33447279452563516
Ashanti,Bosome Freho,2021.0,1.0,-0.34956586169691306
Ashanti,Bekwai Municipal,2021.0,1.0,-0.364809688480898
Ashanti,Amansie Central,2021.0,1.0,-0.3317961049495937
Western,Wassa Amenfi West,2021.0,1.0,-0.341239282377726
Ashanti,Afigya Kwabre,2021.0,1.0,-0.4443485108778207
Ashanti,Atwima Kwanwoma,2021.0,1.0,-0.36337314110576585
Ashanti,Afigya Sekyere,2021.0,1.0,-0.48479957203567364
Ashanti,Sekyere Central,2021.0,1.0,-0.3841946949574593
Ashanti,Offinso North,2021.0,1.0,-0.6073030950220484
Ashanti,Offinso Municipal,2021.0,1.0,-0.5878289971124927
Ashanti,Bosomtwe /Atwima / Kwanwoma,2021.0,1.0,-0.4084962226835607
Ashanti,Mampong Municipal,2021.0,1.0,-0.4950227252166454
Western,Ellembelle,2021.0,1.0,-0.3024689069382077
Western,Prestea / Huni Valley,2021.0,1.0,-0.25731368282645306
Western,Nzema East,2021.0,1.0,-0.22937503937840065
Western,Tarkwa Nsuaem,2021.0,1.0,-0.1990903627233234
Western,Sefwi Akontombra,2021.0,1.0,-0.3785634819906687
Western,Sekondi Takoradi,2021.0,1.0,-0.24788211039990082
Western,Sefwi-Wiawso,2021.0,1.0,-0.4268330537882515
Western,Shama,2021.0,1.0,-0.24082478788371633
Ashanti,Sekyere East,2021.0,1.0,-0.5245103894236901
Western,Aowin,2021.0,1.0,-0.3434325504093957
Western,Suaman,2021.0,1.0,-0.3528936981714919
Western,Bia East,2021.0,1.0,-0.5011768472548063
Western,Bia West,2021.0,1.0,-0.44896785725770644
Western,Bodi,2021.0,1.0,-0.38715895642128145
Western,Juabeso,2021.0,1.0,-0.4332549009943957
Western,Wassa East,2021.0,1.0,-0.2359079240288673
Western,Mpohor,2021.0,1.0,-0.17909222036894443
Western,Wassa Amenfi Central,2021.0,1.0,-0.3070150676709576
Ashanti,Sekyere Afram Plains,2021.0,1.0,-0.5765756928680281
Ashanti,Sekyere Afram Plains North,2021.0,1.0,-0.3002209430458185
Ashanti,Asante Akim North,2021.0,1.0,-0.48786438190205195
Ashanti,Asante Akim Central Municipal,2021.0,1.0,-0.4619748295269585
Ashanti,Asokore Mampong Municipal,2021.0,1.0,-0.2429188426743242
Ashanti,Kma,2021.0,1.0,-0.23073255265896125
Western,Wassa Amenfi East,2021.0,1.0,-0.27922957986661545
Ashanti,Kwabre,2021.0,1.0,-0.34067266359918436
Ashanti,Ejura Sekye Dumase,2021.0,1.0,-0.38570618144456026
Ashanti,Ahafo Ano South,2021.0,1.0,-0.5496309451809518
Western,Jomoro,2021.0,1.0,-0.2700524847444922
Western,Ahanta West,2021.0,1.0,-0.3063859370795561
Western,Sefwi Bibiani-Anhwiaso Bekwai,2021.0,1.0,-0.3898812135634416
Ashanti,Amansie West,2021.0,1.0,-0.35465535218444766
Ashanti,Asante Akim South,2021.0,1.0,-0.413235258761798
Ashanti,Ahafo Ano North,2021.0,1.0,-0.5031974029853286
Ashanti,Ejisu Juaben,2021.0,1.0,-0.43458148835770044
Ashanti,Obuasi Municipal,2021.0,2.0,-0.47691098738778526
Ashanti,Atwima Nwabiagya,2021.0,2.0,-0.47044812349454096
Ashanti,Atwima Mponua,2021.0,2.0,-0.5460509021335034
Ashanti,Adansi South,2021.0,2.0,-0.42449530260542356
Ashanti,Adansi North,2021.0,2.0,-0.46991528584163506
Ashanti,Bosome Freho,2021.0,2.0,-0.472821310565727
Ashanti,Bekwai Municipal,2021.0,2.0,-0.5101154871700757
Ashanti,Amansie Central,2021.0,2.0,-0.5038544128210399
Western,Wassa Amenfi West,2021.0,2.0,-0.5571099567942768
Ashanti,Afigya Kwabre,2021.0,2.0,-0.42840537993734484
Ashanti,Atwima Kwanwoma,2021.0,2.0,-0.40647852072680324
Ashanti,Afigya Sekyere,2021.0,2.0,-0.4687905419076061
Ashanti,Sekyere Central,2021.0,2.0,-0.27459741017015943
Ashanti,Offinso North,2021.0,2.0,-0.49223749981062587
Ashanti,Offinso Municipal,2021.0,2.0,-0.5186324034561247
Ashanti,Bosomtwe /Atwima / Kwanwoma,2021.0,2.0,-0.47085253945599126
Ashanti,Mampong Municipal,2021.0,2.0,-0.3673285424780878
Western,Ellembelle,2021.0,2.0,-0.590109115627685
Western,Prestea / Huni Valley,2021.0,2.0,-0.5157689043249177
Western,Nzema East,2021.0,2.0,-0.5407348079858683
Western,Tarkwa Nsuaem,2021.0,2.0,-0.5194856414913841
Western,Sefwi Akontombra,2021.0,2.0,-0.6167313831789326
Western,Sekondi Takoradi,2021.0,2.0,-0.38346803250539563
Western,Sefwi-Wiawso,2021.0,2.0,-0.5869867130421231
Western,Shama,2021.0,2.0,-0.43403372687917213
Ashanti,Sekyere East,2021.0,2.0,-0.5572700115177281
Western,Aowin,2021.0,2.0,-0.6053611226993529
Western,Suaman,2021.0,2.0,-0.6452407280700676
Western,Bia East,2021.0,2.0,-0.629401611081332
